HomeTeam,HomeScore,HomeSOG,Outcome,AwayTeam,AwayScore,AwaySOG,Outcome
Blackhawks,4,20,True,Flames,3,30,False
Capitals,4,34,True,Kings,3,41,False
Coyotes,2,17,False,Jets,6,36,True
Ducks,2,31,False,Red Wings,3,28,True
Rangers,3,42,False,Canucks,6,26,True
Flyers,1,37,False,Penguins,4,39,True
Wild,0,23,False,Stars,4,20,True
Avalanche,4,36,True,Bruins,3,26,False
Sabres,2,38,False,Kraken,5,26,True
Lightning,3,29,True,Kings,2,22,False
Maple Leafs,7,46,True,Sharks,1,23,False
Islanders,2,20,False,Canucks,5,34,True
Predators,3,42,False,Ducks,5,33,True
Blues,1,30,False,Panthers,5,31,True
Jets,5,23,True,Blue Jackets,0,29,False
Blackhawks,1,26,False,Oilers,2,15,True
Coyotes,4,36,True,Bruins,3,33,False
Flames,6,36,True,Senators,3,33,False
Flyers,3,39,True,Canadiens,2,19,False
Stars,7,34,True,Wild,2,23,False
Avalanche,3,35,True,Golden Knights,0,25,False
Sabres,5,32,True,Senators,3,28,False
Hurricanes,6,34,True,Ducks,3,16,False
Red Wings,2,18,False,Oilers,3,47,True
Panthers,3,41,True,Kings,2,33,False
Canadiens,2,35,False,Sharks,3,35,True
Penguins,3,35,False,Canucks,4,29,True
Lightning,4,20,True,Devils,3,30,False
Capitals,1,26,False,Kraken,4,23,True
Islanders,4,30,True,Maple Leafs,3,35,False
Blues,5,20,True,Rangers,2,43,False
Jets,2,28,True,Blackhawks,1,21,False
Coyotes,2,34,False,Flames,6,30,True
Golden Knights,2,25,True,Bruins,1,33,False
Stars,3,22,False,Predators,6,38,True
Wild,3,29,False,Flyers,4,35,True
Capitals,3,21,True,Rangers,2,27,False
Sabres,0,26,False,Canucks,1,23,True
Senators,5,41,True,Sharks,4,18,False
Panthers,1,36,False,Devils,4,22,True
Hurricanes,3,35,True,Penguins,2,40,False
Blue Jackets,4,34,False,Kraken,7,36,True
Red Wings,5,30,True,Kings,3,36,False
Canadiens,1,24,False,Oilers,2,41,True
Lightning,5,41,True,Ducks,1,20,False
Maple Leafs,3,29,False,Avalanche,5,33,True
Jets,0,35,False,Flyers,2,36,True
Blackhawks,1,35,False,Stars,3,30,True
Wild,0,38,False,Coyotes,6,33,True
Predators,3,28,True,Islanders,1,25,False
Blues,3,23,False,Bruins,4,35,True
Golden Knights,1,32,False,Flames,3,26,True
Rangers,2,31,True,Capitals,1,25,False
Maple Leafs,2,30,False,Red Wings,4,24,True
Sabres,3,35,True,Sharks,0,28,False
Bruins,3,36,True,Devils,0,31,False
Blue Jackets,4,43,True,Canucks,3,30,False
Panthers,4,33,False,Ducks,5,26,True
Penguins,3,33,True,Kraken,0,22,False
Hurricanes,2,32,False,Kings,5,26,True
Wild,5,40,True,Islanders,0,21,False
Golden Knights,4,29,True,Predators,1,35,False
Canadiens,4,34,True,Avalanche,3,35,False
Blues,2,30,False,Flyers,4,42,True
Rangers,5,23,True,Kraken,2,31,False
Senators,4,40,False,Avalanche,7,34,True
Capitals,2,28,True,Ducks,0,24,False
Stars,5,28,True,Kings,1,32,False
Jets,4,44,True,Islanders,2,37,False
Blackhawks,2,25,True,Sharks,1,38,False
Flames,3,30,True,Coyotes,2,25,False
Oilers,4,32,True,Maple Leafs,2,27,False
Panthers,2,34,False,Red Wings,3,29,True
Devils,2,30,False,Canadiens,3,25,True
Sabres,3,31,True,Blackhawks,0,19,False
Bruins,5,31,True,Avalanche,2,32,False
Senators,6,37,True,Canadiens,2,23,False
Flyers,5,43,True,Stars,1,15,False
Lightning,7,38,True,Wild,3,33,False
Capitals,5,26,True,Blues,2,20,False
Flames,3,26,False,Maple Leafs,4,32,True
Oilers,4,36,True,Kraken,2,27,False
Kings,1,34,False,Predators,2,33,True
Canucks,2,26,True,Coyotes,1,21,False
Golden Knights,5,26,True,Rangers,1,30,False
Hurricanes,4,30,True,Red Wings,2,12,False
Blue Jackets,1,30,False,Devils,4,33,True
Panthers,4,35,False,Wild,6,26,True
Blackhawks,4,24,True,Islanders,3,30,False
Sabres,1,27,False,Lightning,3,16,True
Flyers,4,40,False,Avalanche,7,25,True
Coyotes,3,24,True,Predators,2,32,False
Senators,1,35,False,Jets,2,29,True
Bruins,9,36,True,Canadiens,4,21,False
Devils,2,31,False,Stars,6,36,True
Canucks,6,21,True,Maple Leafs,4,46,False
Blues,3,29,True,Capitals,0,18,False
Flames,1,27,False,Oilers,3,32,True
Sharks,5,19,True,Ducks,3,34,False
Golden Knights,3,29,True,Penguins,2,25,False
Kings,2,26,True,Rangers,1,23,False
Flyers,3,25,False,Senators,5,34,True
Hurricanes,2,42,False,Wild,5,19,True
Red Wings,2,35,True,Lightning,1,28,False
Islanders,3,28,True,Stars,2,43,False
Ducks,2,18,False,Rangers,5,33,True
Kraken,1,17,False,Maple Leafs,3,26,True
Bruins,4,21,True,Jets,1,21,False
Devils,6,38,True,Golden Knights,5,32,False
Predators,1,27,False,Panthers,4,38,True
Coyotes,5,26,True,Penguins,2,27,False
Canucks,2,29,True,Blackhawks,0,31,False
Kings,3,47,False,Sharks,4,27,True
Red Wings,4,34,False,Stars,5,38,True
Canadiens,1,25,False,Senators,4,28,True
Flyers,3,32,False,Lightning,6,21,True
Islanders,2,42,False,Golden Knights,3,27,True
Wild,5,30,True,Capitals,3,33,False
Flames,3,35,False,Blues,4,26,True
Oilers,4,24,True,Blue Jackets,1,27,False
Ducks,4,36,True,Sabres,2,30,False
Sharks,3,22,True,Rangers,2,31,False
Panthers,6,42,True,Coyotes,2,33,False
Maple Leafs,1,30,True,Jets,0,32,False
Bruins,2,28,False,Hurricanes,3,33,True
Avalanche,6,31,True,Capitals,2,25,False
Kraken,6,28,True,Blackhawks,2,34,False
Canucks,3,32,False,Blues,4,18,True
Kings,3,40,False,Sabres,5,37,True
Red Wings,3,17,True,Flyers,0,30,False
Canadiens,4,26,True,Islanders,3,46,False
Senators,2,37,False,Bruins,3,23,True
Lightning,6,37,True,Coyotes,3,20,False
Hurricanes,3,23,True,Devils,2,25,False
Stars,4,44,True,Ducks,3,21,False
Wild,2,24,False,Predators,3,29,True
Flames,2,30,False,Blue Jackets,5,32,True
Oilers,3,34,True,Blackhawks,0,27,False
Rangers,2,38,False,Golden Knights,5,20,True
Penguins,2,37,False,Panthers,3,31,True
Avalanche,5,31,True,Kings,1,27,False
Kraken,3,36,False,Blues,4,18,True
Flyers,2,37,False,Bruins,6,28,True
Stars,5,35,True,Capitals,4,28,False
Oilers,4,21,True,Predators,1,29,False
Sharks,2,26,False,Sabres,5,36,True
Hurricanes,3,39,True,Coyotes,1,11,False
Senators,2,31,False,Rangers,7,29,True
Penguins,3,33,True,Canadiens,2,27,False
Lightning,6,42,True,Devils,3,24,False
Jets,2,26,False,Maple Leafs,4,30,True
Islanders,2,23,False,Panthers,3,37,True
Red Wings,5,29,True,Golden Knights,2,30,False
Wild,2,37,False,Ducks,3,25,True
Flames,1,31,True,Blackhawks,0,32,False
Canucks,5,34,True,Blue Jackets,4,29,False
Blues,4,32,True,Kings,3,33,False
Kraken,4,26,True,Blue Jackets,2,32,False
Senators,4,35,True,Predators,3,28,False
Blues,0,21,False,Blue Jackets,1,22,True
Sharks,2,22,True,Kraken,0,32,False
Red Wings,2,25,False,Senators,3,25,True
Predators,2,42,False,Kings,4,24,True
Ducks,3,34,True,Sharks,2,28,False
Team Kloss,3,16,False,Team King,5,17,True
Team McDavid,4,21,True,Team MacKinnon,3,21,False
Team Matthews,6,16,True,Team Hughes,5,20,False
Team Matthews,7,24,True,Team McDavid,4,19,False
Rangers,2,29,True,Avalanche,1,33,False
Maple Leafs,2,36,False,Islanders,3,29,True
Bruins,1,22,False,Flames,4,29,True
Sabres,1,48,False,Stars,2,30,True
Hurricanes,2,24,False,Canucks,3,19,True
Panthers,1,21,False,Flyers,2,25,True
Penguins,3,27,True,Jets,0,23,False
Capitals,2,39,False,Canadiens,5,26,True
Devils,5,31,True,Avalanche,3,38,False
Golden Knights,3,26,True,Oilers,1,31,False
Rangers,3,24,True,Lightning,1,18,False
Maple Leafs,5,31,True,Stars,4,31,False
Blackhawks,1,21,False,Wild,2,25,True
Bruins,4,24,True,Canucks,0,17,False
Panthers,4,41,True,Capitals,2,23,False
Devils,3,40,False,Flames,5,30,True
Flyers,4,21,True,Jets,1,29,False
Hurricanes,5,27,True,Avalanche,2,27,False
Islanders,6,24,True,Lightning,2,20,False
Coyotes,2,22,False,Golden Knights,3,34,True
Wild,3,30,True,Penguins,2,36,False
Blackhawks,3,31,False,Rangers,4,35,True
Ducks,3,27,False,Oilers,5,32,True
Sabres,1,34,False,Blues,3,26,True
Red Wings,4,28,True,Canucks,3,31,False
Canadiens,2,20,False,Stars,3,38,True
Islanders,2,36,False,Flames,5,24,True
Bruins,0,18,False,Capitals,3,29,True
Panthers,4,41,True,Avalanche,0,34,False
Hurricanes,1,32,True,Devils,0,34,False
Blue Jackets,2,35,False,Lightning,4,37,True
Senators,5,32,True,Maple Leafs,3,35,False
Flyers,3,38,True,Kraken,2,19,False
Jets,2,31,True,Penguins,1,36,False
Predators,5,37,True,Coyotes,4,31,False
Kings,4,26,True,Oilers,0,26,False
Canadiens,2,32,False,Blues,7,36,True
Capitals,2,33,False,Canucks,3,29,True
Devils,3,37,True,Kraken,1,28,False
Rangers,2,31,True,Flames,0,29,False
Flyers,5,34,True,Coyotes,3,23,False
Golden Knights,3,30,False,Wild,5,29,True
Bruins,2,38,False,Lightning,3,25,True
Sabres,7,24,True,Kings,0,33,False
Canadiens,5,38,True,Ducks,0,13,False
Senators,6,30,True,Blue Jackets,3,40,False
Maple Leafs,4,32,True,Blues,1,15,False
Capitals,3,27,False,Avalanche,6,37,True
Islanders,1,27,False,Kraken,2,30,True
Stars,4,23,True,Hurricanes,2,34,False
Predators,2,32,False,Devils,4,47,True
Blackhawks,2,24,False,Canucks,4,38,True
Oilers,8,36,True,Red Wings,4,38,False
Penguins,2,27,False,Panthers,5,23,True
Jets,1,39,True,Sharks,0,17,False
Coyotes,1,26,False,Wild,3,43,True
Bruins,1,37,False,Kraken,4,26,True
Sabres,0,45,False,Panthers,4,30,True
Devils,1,27,False,Kings,2,29,True
Rangers,7,31,True,Canadiens,4,36,False
Senators,1,34,False,Ducks,5,20,True
Lightning,6,39,True,Avalanche,3,31,False
Maple Leafs,4,28,True,Flyers,3,32,False
Blues,6,30,True,Oilers,3,38,False
Predators,2,29,False,Stars,9,41,True
Blackhawks,1,28,False,Penguins,4,27,True
Flames,3,34,False,Sharks,6,31,True
Canucks,4,21,True,Red Wings,1,28,False
Coyotes,1,31,False,Hurricanes,5,30,True
Bruins,4,32,False,Kings,5,35,True
Stars,3,27,False,Oilers,4,24,True
Blackhawks,3,22,True,Senators,2,42,False
Flames,0,38,False,Red Wings,5,21,True
Wild,2,32,False,Sabres,3,28,True
Blues,2,37,False,Predators,5,33,True
Lightning,2,30,False,Panthers,9,30,True
Canadiens,3,31,False,Capitals,4,34,True
Maple Leafs,9,32,True,Ducks,2,21,False
Devils,6,40,True,Flyers,3,48,False
Canucks,2,37,False,Jets,4,28,True
Sharks,3,31,False,Blue Jackets,4,41,True
Golden Knights,1,30,False,Hurricanes,3,28,True
Islanders,5,41,False,Rangers,6,38,True
Avalanche,4,37,True,Coyotes,3,30,False
Penguins,1,30,False,Kings,2,34,True
Sabres,3,37,False,Ducks,4,14,True
Bruins,4,30,True,Stars,3,46,False
Blues,2,21,False,Maple Leafs,4,29,True
Wild,10,27,True,Canucks,7,24,False
Kraken,3,41,False,Red Wings,4,32,True
Coyotes,3,25,False,Oilers,6,26,True
Flames,6,34,True,Jets,3,31,False
Sharks,0,29,False,Golden Knights,4,26,True
Hurricanes,6,42,True,Blackhawks,3,17,False
Lightning,2,25,False,Senators,4,28,True
Panthers,3,34,True,Senators,2,30,False
Rangers,3,26,True,Stars,1,42,False
Penguins,4,41,False,Islanders,5,33,True
Capitals,6,26,True,Devils,2,39,False
Jets,6,30,True,Wild,3,39,False
Avalanche,3,27,True,Canucks,1,25,False
Golden Knights,3,26,False,Predators,5,40,True
Kings,5,35,True,Blue Jackets,1,33,False
Canadiens,2,31,False,Sabres,3,23,True
Blackhawks,1,22,False,Flyers,3,33,True
Ducks,4,31,False,Blue Jackets,7,27,True
Coyotes,3,26,False,Maple Leafs,6,36,True
Oilers,5,42,False,Bruins,6,36,True
Hurricanes,1,29,True,Panthers,0,45,False
Red Wings,2,30,True,Avalanche,1,31,False
Devils,1,40,False,Rangers,5,18,True
Senators,4,30,True,Stars,1,15,False
Penguins,4,27,True,Canadiens,1,31,False
Lightning,3,32,False,Capitals,5,24,True
Blues,4,25,True,Islanders,0,38,False
Flames,3,30,True,Bruins,2,34,False
Kraken,5,31,True,Canucks,2,21,False
Golden Knights,3,26,False,Maple Leafs,7,42,True
Kings,1,28,False,Predators,4,21,True
Blue Jackets,1,26,False,Sabres,2,37,True
Blackhawks,2,35,False,Jets,3,31,True
Oilers,2,43,False,Wild,4,20,True
Red Wings,6,34,True,Blues,1,23,False
Devils,4,24,True,Canadiens,3,26,False
Islanders,2,34,False,Lightning,4,21,True
Flyers,1,40,False,Rangers,2,24,True
Panthers,3,29,True,Capitals,2,24,False
Avalanche,3,29,False,Maple Leafs,4,30,True
Senators,4,33,True,Golden Knights,3,29,False
Canucks,3,39,True,Bruins,2,25,False
Hurricanes,1,21,False,Stars,2,16,True
Oilers,3,35,False,Flames,6,31,True
Kraken,2,32,False,Wild,5,31,True
Sharks,2,25,False,Predators,4,35,True
Kings,3,50,True,Ducks,2,24,False
Devils,1,19,False,Lightning,4,27,True
Penguins,7,32,True,Flyers,6,21,False
Sabres,3,32,True,Hurricanes,2,32,False
Blue Jackets,4,41,True,Rangers,2,40,False
Blackhawks,2,36,False,Red Wings,3,31,True
Jets,4,32,True,Coyotes,3,32,False
Ducks,2,31,False,Predators,4,29,True
Capitals,6,20,True,Senators,3,21,False
Stars,2,32,False,Islanders,3,28,True
Oilers,4,31,True,Kings,2,40,False
Kraken,4,27,True,Bruins,3,32,False
Red Wings,8,31,True,Capitals,3,21,False
Panthers,3,37,True,Sabres,2,30,False
Canadiens,4,21,True,Coyotes,2,38,False
Flyers,6,31,True,Lightning,2,22,False
Maple Leafs,2,30,False,Golden Knights,6,32,True
Wild,2,30,False,Hurricanes,3,28,True
Predators,4,36,True,Senators,1,25,False
Jets,4,32,True,Blues,2,38,False
Flames,4,37,True,Kings,2,23,False
Avalanche,5,27,True,Stars,1,34,False
Canucks,3,35,False,Penguins,4,40,True
Sharks,2,31,False,Devils,7,44,True
Rangers,4,30,True,Blue Jackets,1,31,False
Oilers,3,36,True,Blues,2,34,False
Bruins,5,32,True,Golden Knights,4,36,False
Blue Jackets,2,22,False,Hurricanes,4,33,True
Red Wings,3,25,False,Islanders,5,27,True
Panthers,4,35,True,Canadiens,3,31,False
Lightning,2,23,False,Sabres,3,23,True
Maple Leafs,4,26,True,Coyotes,2,32,False
Stars,4,36,True,Jets,1,26,False
Predators,6,31,True,Wild,1,34,False
Blackhawks,0,24,False,Avalanche,5,33,True
Kraken,2,28,True,Penguins,0,33,False
Canucks,1,24,False,Kings,5,20,True
Sharks,4,28,False,Ducks,6,30,True
Senators,3,37,False,Coyotes,5,30,True
Capitals,5,21,True,Flyers,2,23,False
Ducks,4,23,True,Devils,3,55,False
Hurricanes,3,35,False,Jets,5,32,True
Red Wings,0,21,False,Panthers,4,37,True
Kraken,1,25,False,Oilers,2,24,True
Predators,5,35,True,Avalanche,1,26,False
Blues,3,27,True,Wild,1,22,False
Sabres,7,35,True,Golden Knights,2,24,False
Flyers,4,40,True,Senators,2,26,False
Lightning,4,29,True,Canadiens,3,31,False
Maple Leafs,4,34,True,Rangers,3,35,False
Islanders,5,26,True,Bruins,1,23,False
Blackhawks,2,28,False,Blue Jackets,5,31,True
Stars,3,38,True,Sharks,2,23,False
Flames,4,20,True,Penguins,3,30,False
Capitals,2,26,False,Coyotes,5,28,True
Kings,5,23,True,Devils,1,31,False
Sabres,2,19,False,Jets,5,35,True
Wild,4,32,True,Sharks,3,15,False
Ducks,1,18,False,Canucks,2,31,True
Oilers,6,37,True,Penguins,1,23,False
Blue Jackets,6,33,True,Golden Knights,3,39,False
Rangers,2,28,False,Panthers,4,30,True
Flyers,1,42,False,Blues,2,25,True
Maple Leafs,1,33,False,Bruins,4,27,True
Avalanche,5,37,True,Blackhawks,0,37,False
Flames,2,37,False,Kraken,4,30,True
Devils,3,24,False,Panthers,5,31,True
Penguins,5,31,True,Blue Jackets,3,35,False
Bruins,1,25,False,Oilers,2,26,True
Islanders,4,33,True,Blues,2,21,False
Predators,3,28,False,Canadiens,4,30,True
Jets,3,33,False,Kraken,4,24,True
Coyotes,2,39,False,Blackhawks,5,32,True
Kings,1,24,False,Canucks,2,31,True
Sharks,6,20,False,Stars,7,40,True
Maple Leafs,2,27,True,Sabres,1,25,False
Avalanche,7,54,True,Red Wings,2,29,False
Ducks,2,16,True,Senators,1,30,False
Bruins,4,25,True,Maple Leafs,1,29,False
Hurricanes,4,39,True,Canadiens,1,25,False
Blue Jackets,4,34,True,Oilers,2,31,False
Panthers,1,30,False,Flyers,2,26,True
Devils,4,33,True,Blues,1,24,False
Penguins,0,39,False,Capitals,6,29,True
Lightning,3,22,False,Flames,6,24,True
Predators,4,24,True,Sabres,2,28,False
Coyotes,2,25,False,Wild,5,28,True
Golden Knights,1,28,False,Canucks,3,35,True
Kings,4,35,True,Senators,3,31,False
Sharks,2,25,False,Islanders,7,33,True
Coyotes,4,24,True,Red Wings,0,28,False
Avalanche,2,40,True,Wild,1,30,False
Ducks,2,27,False,Stars,6,36,True
Kraken,0,17,False,Jets,3,32,True
Sabres,3,27,True,Oilers,2,32,False
Blue Jackets,1,34,False,Predators,2,49,True
Devils,2,25,False,Hurricanes,4,26,True
Bruins,5,23,True,Penguins,1,39,False
Panthers,5,31,True,Flames,1,35,False
Canadiens,2,31,False,Maple Leafs,3,27,True
Sharks,2,21,True,Senators,1,32,False
Lightning,7,26,True,Flyers,0,25,False
Capitals,4,26,True,Blackhawks,1,32,False
Rangers,4,39,True,Blues,0,26,False
Canucks,5,37,True,Jets,0,22,False
Golden Knights,5,36,True,Red Wings,3,26,False
Kings,1,25,False,Stars,4,35,True
Penguins,0,41,False,Oilers,4,42,True
Wild,4,33,True,Predators,3,30,False
Hurricanes,7,40,True,Flames,2,20,False
Blackhawks,7,41,True,Coyotes,4,36,False
Ducks,1,23,False,Islanders,6,19,True
Bruins,1,37,False,Blues,5,22,True
Rangers,3,26,True,Devils,1,20,False
Jets,3,29,True,Capitals,0,23,False
Kings,3,25,True,Islanders,0,26,False
Sabres,7,39,True,Red Wings,3,24,False
Hurricanes,0,28,False,Rangers,1,24,True
Canadiens,3,23,True,Blue Jackets,0,41,False
Senators,2,39,True,Penguins,1,35,False
Flyers,3,41,True,Sharks,2,29,False
Stars,3,30,False,Panthers,4,30,True
Wild,4,31,True,Coyotes,1,23,False
Blackhawks,7,31,True,Ducks,2,29,False
Flames,2,27,False,Avalanche,6,38,True
Kraken,4,30,False,Golden Knights,5,34,True
Blues,3,30,True,Kings,1,41,False
Jets,2,29,False,Predators,4,38,True
Oilers,7,37,True,Capitals,2,25,False
Canucks,3,21,False,Avalanche,4,34,True
Sabres,4,37,True,Islanders,0,21,False
Hurricanes,4,35,True,Panthers,0,21,False
Blue Jackets,2,37,False,Senators,3,37,True
Red Wings,1,29,False,Coyotes,4,27,True
Canadiens,1,19,False,Bruins,2,24,True
Penguins,6,31,True,Sharks,3,32,False
Lightning,6,28,True,Rangers,3,28,False
Flyers,2,28,False,Maple Leafs,6,27,True
Stars,2,37,False,Devils,6,20,True
Wild,2,31,True,Ducks,0,16,False
Flames,4,37,True,Golden Knights,1,29,False
Kraken,1,24,False,Capitals,2,23,True
Jets,6,38,True,Ducks,0,21,False
Blackhawks,0,28,False,Kings,5,37,True
Red Wings,4,26,True,Sabres,1,26,False
Islanders,3,33,False,Senators,4,30,True
Penguins,4,37,False,Rangers,7,28,True
Coyotes,4,32,True,Devils,1,38,False
Panthers,3,50,False,Lightning,5,16,True
Bruins,6,30,True,Flyers,5,29,False
Blue Jackets,4,20,True,Sharks,2,41,False
Flames,5,28,True,Canadiens,2,38,False
Maple Leafs,4,40,False,Hurricanes,5,40,True
Stars,4,29,True,Kings,1,28,False
Blues,3,37,True,Wild,2,24,False
Oilers,2,34,False,Avalanche,3,43,True
Kraken,1,24,False,Predators,4,30,True
Canucks,1,22,False,Capitals,2,24,True
Rangers,5,31,True,Islanders,2,27,False
Golden Knights,3,37,True,Devils,1,21,False
Blue Jackets,1,31,False,Jets,6,27,True
Blackhawks,5,31,True,Sharks,2,27,False
Senators,2,32,False,Hurricanes,7,38,True
Penguins,6,38,True,Red Wings,3,28,False
Blues,4,27,True,Ducks,2,28,False
Flames,2,36,False,Capitals,5,33,True
Kraken,2,34,False,Sabres,6,30,True
Bruins,6,26,True,Senators,2,31,False
Red Wings,4,26,True,Blue Jackets,3,35,False
Devils,5,38,True,Penguins,2,38,False
Rangers,2,41,False,Jets,4,27,True
Flyers,4,30,True,Maple Leafs,3,30,False
Islanders,1,31,False,Hurricanes,4,34,True
Predators,8,40,True,Sharks,2,20,False
Blues,3,33,False,Avalanche,4,35,True
Oilers,3,32,True,Canadiens,2,25,False
Ducks,0,27,False,Wild,4,32,True
Kings,6,24,True,Blackhawks,2,24,False
Canucks,3,34,True,Sabres,2,17,False
Golden Knights,3,27,False,Lightning,5,21,True
Capitals,3,21,False,Maple Leafs,7,29,True
Stars,5,33,True,Coyotes,2,25,False
Kings,6,27,True,Wild,0,31,False
Bruins,2,26,False,Rangers,5,31,True
Hurricanes,3,33,True,Flyers,2,32,False
Red Wings,6,24,True,Islanders,3,36,False
Devils,4,41,True,Jets,1,19,False
Senators,2,39,False,Blues,5,27,True
Panthers,0,33,False,Predators,3,37,True
Oilers,8,39,True,Sabres,3,29,False
Ducks,4,25,True,Blackhawks,0,29,False
Canucks,4,25,True,Canadiens,1,17,False
Golden Knights,3,37,True,Kraken,1,22,False
Sharks,1,22,False,Lightning,4,21,True
Capitals,7,25,True,Hurricanes,6,31,False
Stars,4,23,True,Penguins,2,22,False
Avalanche,6,50,True,Blue Jackets,1,24,False
Coyotes,2,26,True,Kraken,1,28,False
Islanders,6,39,True,Jets,3,35,False
Flyers,3,29,True,Bruins,2,20,False
Wild,4,34,False,Blues,5,27,True
Predators,1,32,True,Red Wings,0,22,False
Devils,2,20,False,Senators,5,25,True
Maple Leafs,6,29,True,Oilers,3,39,False
Rangers,4,37,True,Panthers,3,30,False
Canucks,4,26,True,Flames,2,24,False
Kings,4,23,True,Lightning,3,24,False
Sharks,4,30,False,Blackhawks,5,31,True
Golden Knights,4,47,True,Blue Jackets,2,22,False
Capitals,3,19,True,Jets,0,27,False
Avalanche,5,30,True,Penguins,4,34,False
Islanders,0,36,False,Devils,4,30,True
Hurricanes,2,43,True,Maple Leafs,1,33,False
Senators,5,16,True,Oilers,3,36,False
Flyers,1,33,False,Panthers,4,15,True
Coyotes,2,28,False,Stars,4,35,True
Ducks,2,32,False,Lightning,3,27,True
Flames,1,33,False,Sabres,4,29,True
Kraken,1,37,False,Canadiens,5,17,True
Blues,1,32,False,Golden Knights,2,34,True
Canucks,2,23,False,Kings,3,19,True
Panthers,3,21,False,Bruins,4,21,True
Rangers,6,27,True,Flyers,5,42,False
Penguins,4,22,True,Hurricanes,1,39,False
Capitals,4,30,True,Red Wings,3,33,False
Maple Leafs,3,45,False,Devils,6,25,True
Predators,5,35,True,Golden Knights,4,35,False
Jets,3,25,False,Oilers,4,42,True
Blackhawks,3,27,True,Flames,1,39,False
Avalanche,1,28,False,Canadiens,2,27,True
Coyotes,6,35,True,Blue Jackets,2,27,False
Kraken,4,36,True,Ducks,0,12,False
Sharks,3,20,False,Stars,6,41,True
Sabres,2,36,False,Senators,6,42,True
Lightning,3,31,True,Bruins,1,24,False
Panthers,2,28,False,Islanders,3,24,True
Canadiens,4,17,True,Flyers,1,30,False
Senators,2,34,True,Blackhawks,0,19,False
Penguins,3,36,True,Blue Jackets,2,19,False
Maple Leafs,5,48,True,Capitals,1,24,False
Hurricanes,4,33,True,Red Wings,0,24,False
Wild,3,32,True,Sharks,1,27,False
Blues,5,19,True,Flames,3,28,False
Jets,1,40,False,Golden Knights,4,27,True
Avalanche,2,40,False,Rangers,3,25,True
Oilers,4,20,True,Kings,1,32,False
Coyotes,8,40,True,Predators,4,37,False
Kraken,4,28,True,Ducks,2,23,False
Canucks,1,28,False,Stars,3,34,True
Sabres,5,36,True,Devils,2,30,False
Panthers,3,38,True,Red Wings,2,22,False
Wild,1,33,False,Golden Knights,2,31,True
Oilers,6,37,True,Ducks,1,22,False
Coyotes,5,32,False,Rangers,8,32,True
Avalanche,7,42,True,Predators,4,35,False
Sabres,0,34,False,Maple Leafs,3,22,True
Blue Jackets,4,37,True,Penguins,3,33,False
Canadiens,0,26,False,Hurricanes,3,30,True
Flyers,1,31,False,Blackhawks,5,24,True
Lightning,4,40,True,Islanders,1,28,False
Jets,2,30,False,Senators,3,27,True
Capitals,2,20,False,Bruins,3,29,True
Blues,0,35,False,Sharks,4,20,True
Flames,4,35,True,Kings,2,18,False
Kraken,0,17,False,Stars,3,30,True
Canucks,3,30,True,Ducks,2,22,False
Blue Jackets,4,25,True,Avalanche,1,46,False
Rangers,2,30,False,Penguins,5,20,True
Flyers,3,34,False,Islanders,4,27,True
Lightning,2,36,False,Red Wings,4,32,True
Maple Leafs,6,23,True,Panthers,4,30,False
Blues,3,29,True,Oilers,2,38,False
Jets,4,32,True,Kings,3,28,False
Sharks,2,26,False,Kraken,4,32,True
Sabres,6,35,True,Capitals,2,26,False
Canadiens,5,38,True,Panthers,3,40,False
Devils,3,26,False,Penguins,6,21,True
Islanders,2,29,True,Blackhawks,1,19,False
Wild,3,19,True,Senators,2,32,False
Predators,0,31,False,Bruins,3,32,True
Flames,3,24,False,Ducks,5,29,True
Golden Knights,6,30,True,Canucks,3,30,False
Maple Leafs,1,29,False,Lightning,4,25,True
Rangers,4,41,True,Devils,3,20,False
Stars,5,32,True,Oilers,0,35,False
Kings,5,27,True,Kraken,2,23,False
Coyotes,1,21,False,Canucks,2,33,True
Hurricanes,1,29,False,Bruins,4,28,True
Blue Jackets,2,27,False,Islanders,4,41,True
Canadiens,4,30,False,Lightning,7,35,True
Senators,0,30,False,Panthers,6,31,True
Capitals,1,31,False,Penguins,4,24,True
Wild,2,46,False,Avalanche,5,36,True
Predators,6,31,True,Blues,3,47,False
Jets,5,45,True,Flames,2,33,False
Sharks,1,16,False,Kings,2,27,True
Sabres,4,19,True,Flyers,2,34,False
Hurricanes,4,45,True,Capitals,2,16,False
Red Wings,3,34,False,Rangers,4,38,True
Oilers,6,47,True,Avalanche,2,24,False
Ducks,1,17,False,Kraken,3,27,True
Coyotes,7,32,True,Golden Knights,4,24,False
Penguins,5,28,True,Lightning,4,34,False
Bruins,3,29,True,Panthers,2,30,False
Blackhawks,3,17,True,Stars,2,44,False
Wild,2,27,False,Jets,4,25,True
Sharks,3,25,True,Blues,2,36,False
Blue Jackets,6,33,True,Flyers,2,39,False
Canadiens,2,26,False,Maple Leafs,4,30,True
Senators,3,28,False,Devils,4,27,True
Islanders,2,30,True,Predators,0,42,False
Flames,2,35,False,Oilers,4,27,True
Kings,6,29,True,Canucks,3,42,False
Red Wings,3,24,True,Sabres,1,38,False
Blackhawks,0,24,False,Wild,4,37,True
Hurricanes,3,35,True,Blue Jackets,0,23,False
Sharks,2,27,False,Coyotes,5,28,True
Capitals,2,22,False,Senators,3,21,True
Devils,2,25,False,Predators,3,35,True
Rangers,5,46,True,Canadiens,2,28,False
